"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101"
"Denmark",20,40.4867597226566,47.2627217629147,51.1045812934749,53.7516125370775,55.8335106980079,57.5757668891448,59.0983545068823,60.4755914275204,61.7227891538441,62.8776289964362,63.9508299420932,64.9501855850948,65.8824854149497,66.7545629490037,67.5736538226123,68.3465902776594,69.0790749540096,69.7760014613558,70.4421129928818,71.0653604223932,71.6611755097614,72.2375706598599,72.7758945799784,73.2993558869036,73.8003305575697,74.2808336992481,74.7477707345479,75.193594246807,75.6292048046636,76.0471315803529,76.4536530319673,76.8495014298171,77.2289347634457,77.6078139283843,77.9621196766699,78.3164254249556,78.6596727960529,78.9910299138679,79.322387031683,79.6382291311169,79.9493256368792,80.2604221426416,80.5567024591788,80.8508230970817,81.1449437349846,81.4282519162723,81.7090700005635,81.9898880848548,82.2648826476424,82.536120819499,82.8073589913556,83.07682902533,83.3419653677167,83.6071017101033,83.8722380524899,84.1346041696542,84.3966462971681,84.658688424682,84.9203873068108,85.1816844302696,85.4429815537284,85.7042931557066,85.9664744766126,86.2286557975186,86.4908371184247,86.7542175097389,87.0184533141755,87.2826891186122,87.5475289224332,87.8151658675185,88.0828028126038,88.3504397576891,88.6226808177076,88.895968211648,89.1692556055885,89.4473651166957,89.729897607471,90.0124300982463,90.2997647516074,90.5965846261875,90.8934045007677,91.1965498414275,91.514179215006,91.8318085885845,92.1631065632532,92.5097884556104,92.8564703479676,93.237741420144,93.6239791551431,94.0391241262783,94.4784739846788,94.9528939478578,95.4629800734671,96.0416565212732,96.6754969914953,97.4045907827365,98.299120700712,99.4814952256297,101.235416826325,109.999999999834
"Spain",20,42.2481010645244,48.6487909058908,52.4478305543659,55.2732717266036,57.5741766305472,59.5594295921103,61.3013991410707,62.8406603693587,64.2284422404709,65.4880435290123,66.6574802569171,67.7427678198125,68.7467012680144,69.6812476451842,70.5511389824502,71.3625450579066,72.116013145827,72.8164394003724,73.4777133959989,74.1075224126196,74.6969888019596,75.2578226129049,75.8033567295667,76.3101186105319,76.808552596825,77.2792070015601,77.7388291109607,78.1748355131052,78.6023214104174,79.0048116589658,79.4067290795054,79.7776443338186,80.1485595881317,80.5025908480137,80.8449719386,81.1873530291863,81.5057903283002,81.823309261938,82.1381136623084,82.4345217999332,82.730929937558,83.0257227961663,83.3046175630859,83.5835123300054,83.862407096925,84.1291284125448,84.3939532016831,84.6587779908215,84.9185588246609,85.1725767015364,85.4265945784119,85.6806124552873,85.9273458607696,86.1734773491273,86.4196088374851,86.6642867941927,86.9049762664994,87.1456657388061,87.3863552111128,87.6252996195889,87.8626830228715,88.1000664261541,88.3374498294367,88.5741052141612,88.8105001353328,89.0468950565043,89.2832899776758,89.5215421762656,89.7599356460455,89.9983291158255,90.2376240803707,90.4818698195792,90.7261155587877,90.9703612979962,91.2195526058888,91.4743381348737,91.7291236638587,91.9839091928437,92.2537448228903,92.5245950052154,92.7954451875404,93.08021444445,93.3737350348091,93.6672556251682,93.9776876621472,94.3020825816439,94.6264775011407,94.9828581269013,95.3486127167123,95.7315337155039,96.1521876735525,96.5854172071241,97.0786939977776,97.6057061703186,98.1957487027628,98.8941008608612,99.7215935877667,100.780599025925,102.401177002423,110
"Estonia",20,30.9842380694599,37.6318300692682,42.5872101846032,46.2968197167975,49.1202335371898,51.3616786316764,53.2014275993416,54.7662513577387,56.1514342454476,57.3887994101042,58.519684512427,59.5589413655615,60.5195049710706,61.4176219937209,62.2645788880205,63.0684241811262,63.838309926629,64.5804693642147,65.2994870293905,65.9986931734643,66.6762525062924,67.3337044319662,67.9754827054183,68.6028470246763,69.2034721145634,69.7901039132045,70.3630907292456,70.9105917872136,71.4489063231022,71.9687096456119,72.4749618455985,72.9703506034626,73.4486392110353,73.9208660587854,74.3745612228941,74.8245257545251,75.2566183411105,75.6851090410319,76.0985877808553,76.506566712272,76.9044327621568,77.2931810882348,77.6782138828285,78.0493323178945,78.4204507529605,78.7791680258976,79.1345018716748,79.4863454753142,79.8278741086803,80.1694027420464,80.5036265596658,80.8333276318922,81.1630287041187,81.4838701916316,81.8035927279673,82.1227094115826,82.4341238813268,82.745538351071,83.0557203416776,83.3603956924173,83.665071043157,83.9685816122853,84.2681688111344,84.5677560099834,84.8666359427661,85.1630767536821,85.4595175645981,85.7558155718053,86.0514998767141,86.3471841816229,86.6431830455231,86.9410370131435,87.2388909807639,87.5374468293954,87.8409902333373,88.1445336372792,88.449642561573,88.7630701714583,89.0764977813435,89.3942009551325,89.7225306939602,90.0508604327879,90.3906448532731,90.7399629789249,91.0892811045767,91.4662418062371,91.8440775774635,92.2442551500092,92.660130686675,93.0973119321913,93.5635295700286,94.0625346237418,94.5952865699714,95.1988860155784,95.8614223035261,96.6212372673822,97.545771826269,98.7517289996977,100.552943497363,109.09999999984
"Finland",20,34.4560584086307,43.2821635889061,48.2529772978888,51.8128043316076,54.5096570906786,56.6081501742247,58.379139400068,59.9478152622431,61.3639437714749,62.6293978459701,63.7853504122623,64.8508303791242,65.8424730056437,66.7746113012583,67.6582742547896,68.5004565532029,69.3039725978148,70.0691080418313,70.7964686167161,71.4885990458379,72.1454451667537,72.7582918639102,73.3477844530985,73.9125030884323,74.4439144452437,74.9646098839191,75.4549355644511,75.9359374395286,76.394790849152,76.8439239181493,77.2737478575242,77.696972072401,78.0994070925189,78.5017229420531,78.8781234975889,79.2545240531247,79.615919290258,79.9678616028397,80.3185410537603,80.6480406097449,80.9775401657295,81.3005133908841,81.6099229926323,81.9193325943806,82.2214362096357,82.5132871364567,82.8051380632777,83.0920615017661,83.3690850545182,83.6461086072703,83.9221496090265,84.1874064366921,84.4526632643577,84.7179200920233,84.9773594226349,85.2341919858455,85.4910245490561,85.7468968744802,85.9985761737283,86.2502554729764,86.5019347722246,86.7521661681921,87.0014732415136,87.2507803148351,87.5000873410079,87.7492599054062,87.9984324698044,88.2476050342027,88.4975775094809,88.7488095984813,89.0000416874817,89.2512737764821,89.5065092799001,89.7627080703087,90.0189068607173,90.2777869328817,90.5431320542557,90.8084771756298,91.0738222970039,91.3525454558188,91.6327328872055,91.9129203185922,92.2084181108672,92.5108199313262,92.8132217517852,93.1381557816535,93.4721579557909,93.8069650622212,94.1846106560551,94.5622562498891,94.9776024348403,95.4145950595241,95.8977666547586,96.4149693644857,97.022941903596,97.7078985063951,98.5314083047306,99.6088266700188,101.22090120691,110
"France",20,37.1660136991326,44.6782725349463,48.9670557519288,52.0582149586423,54.490625216773,56.5083013956891,58.2730459060342,59.8685781873046,61.3353251895102,62.6836271523396,63.9435591284617,65.1211192999421,66.2258028721845,67.270379386697,68.2586199061999,69.1928243358037,70.0746653939319,70.9065993907919,71.6926310809037,72.4378851883022,73.1477497748931,73.8158585884715,74.4537573619238,75.0689638670979,75.656434391832,76.215924044297,76.7619977736943,77.2762213848159,77.7770559414039,78.2551275500122,78.7157060759288,79.1579158648315,79.5845462022941,79.9923306898724,80.3923303916843,80.7684062517045,81.1444821117247,81.496461450408,81.8442674784976,82.1855376058129,82.5086543853606,82.8317711649082,83.1447477882882,83.4467108581878,83.7486739280874,84.0418614770062,84.3262333621987,84.6106052473913,84.8902944665775,85.1606459394486,85.4309974123198,85.7012956296883,85.9609733227099,86.2206510157315,86.4803287087531,86.7358105703688,86.9877060205361,87.2396014707033,87.4914969208706,87.73828987933,87.984904578748,88.2315192781659,88.4772557403414,88.721098454763,88.9649411691847,89.2087838836063,89.4527538013333,89.6967997411408,89.9408456809483,90.1848916207558,90.4325958388383,90.6805414793218,90.9284871198053,91.1790133036393,91.4353301513308,91.6916469990222,91.9479638467137,92.2151713341436,92.4851529799466,92.7551346257496,93.0343785391319,93.3243467319595,93.6143149247871,93.9142580834405,94.2319625281196,94.5496669727986,94.8871041635105,95.2422653090697,95.5974264546289,96.0020690084687,96.4070727282973,96.8629179696929,97.3339023345849,97.880424394112,98.4689476067551,99.146850769047,99.9770089772765,101.027497568285,102.644150354768,110
"United Kingdom",20,37.5125962213545,44.954881048369,49.6795825121421,53.0857578214062,55.6788336951906,57.7877058946181,59.5748433992794,61.1313483157315,62.5178124316423,63.762264718487,64.9012258037222,65.9460415758592,66.9102874543781,67.8090438203391,68.6493251659552,69.4322438758343,70.1605177810852,70.8453659441671,71.494553331315,72.1077606031273,72.6811288462934,73.2368034699355,73.7622510848653,74.2682648106884,74.7582187279159,75.2260297252928,75.6848237841255,76.1226566025616,76.5534634868141,76.9671149069569,77.3719229788348,77.7658344964888,78.1456836656288,78.5239061802005,78.8795557885842,79.2352053969679,79.5785663828562,79.9113167030077,80.2440670231593,80.5596451633382,80.871753538461,81.1838619135839,81.4792702329724,81.773767964532,82.0682656960916,82.3500371747868,82.6302716862577,82.9105061977287,83.1832895238493,83.4525768217164,83.7218641195836,83.9885077051467,84.2499847224651,84.5114617397835,84.7729387571019,85.0299851621117,85.2865200918329,85.5430550215541,85.7986286217233,86.0526872513168,86.3067458809103,86.5608045105038,86.8144578599849,87.0680372779747,87.3216166959645,87.5755723449215,87.830420504402,88.0852686638825,88.340116823363,88.5974914665653,88.8556421151241,89.1137927636829,89.3736742413694,89.6380355303185,89.9023968192677,90.1667581082168,90.4401893947611,90.7149252186236,90.989661042486,91.2739663619351,91.5646944812247,91.8554226005144,92.1578574649485,92.4718730507894,92.7858886366303,93.1206870018508,93.4673488047732,93.8158138723995,94.207093511105,94.5983731498105,95.034005165495,95.4851985448174,95.9957231370983,96.5317602976431,97.1679916231443,97.8937866909933,98.7626749966532,99.879271504194,101.584370592946,109.999999999979
"Greece",20,37.654293580266,45.7434708980995,50.0158886426459,53.0992369312045,55.4789323024006,57.4433642084825,59.1646870632066,60.7196815984633,62.1375922669125,63.4322222305702,64.614762292776,65.7023781441682,66.7110689889052,67.6590550511092,68.5587802915899,69.4136956667004,70.2216189785492,70.9812949926685,71.6959157712452,72.3715765145285,73.0076255587202,73.6011485604251,74.1727855998547,74.7132278124463,75.2255788844352,75.7230951007399,76.1866308986775,76.6439536905797,77.0686943296896,77.4888842176424,77.8841800750176,78.2705262351079,78.6444665427547,79.0002595041884,79.3560524656221,79.6879682131195,80.0165190093004,80.3418161202402,80.6466481347429,80.9514801492456,81.2526499985185,81.5376577844685,81.8226655704185,82.1072547545302,82.3767146136824,82.6461744728346,82.9156343319868,83.177488304649,83.4358755251102,83.6942627455713,83.951270044803,84.2028851049419,84.4545001650808,84.7061152252197,84.9557717044661,85.2042623903105,85.4527530761548,85.7012412163013,85.9492232982684,86.1972053802356,86.4451874622027,86.6935740337707,86.9426327140432,87.1916913943158,87.4407500745883,87.6914724469853,87.9427141507185,88.1939558544517,88.4458667020903,88.7008280062091,88.9557893103279,89.2107506144467,89.4699245294212,89.7313672789712,89.9928100285213,90.2565036472325,90.5287932776849,90.8010829081373,91.0733725385898,91.3608740552785,91.6500243969179,91.9391747385573,92.2476560442851,92.5612870731339,92.8749181019827,93.2195997196031,93.5669803843449,93.9291443334197,94.3214303849141,94.7157633664197,95.1665910148582,95.6203490596869,96.1470208582254,96.7063031571531,97.3318566885824,98.0741633942713,98.9553434217623,100.071815265922,101.795594907876,110
"Croatia",20,36.0400051865331,43.7707178423545,47.873992805119,50.6984465903531,52.9122441204272,54.7417842787097,56.3026216916622,57.670495996961,58.886546202359,59.9912732382571,61.0138730117103,61.9698352823317,62.8712813955985,63.7273712517424,64.5446021379705,65.3273560443886,66.0787030269934,66.8011826697001,67.4847571162468,68.1409214942429,68.7728176131342,69.3756724406772,69.9464247877373,70.5013156633621,71.0248635296877,71.5312388063063,72.0185939985249,72.4852236665787,72.9395645802218,73.3746186136672,73.7991444372447,74.2095788189346,74.607359106692,74.9988519315387,75.3728444771374,75.7468370227361,76.1027900187789,76.4557537761182,76.802962768516,77.1372430311899,77.4715232938639,77.7954198491498,78.112834181557,78.4302485139643,78.7356423705584,79.0376507938381,79.3396592171179,79.6305211817353,79.9186000429097,80.2066789040841,80.4865750615429,80.7625503541403,81.0385256467376,81.3104437206659,81.5766401231003,81.8428365255346,82.1087973257329,82.3680506342037,82.6273039426746,82.8865572511455,83.1437744775077,83.3994076021978,83.6550407268879,83.9106796214478,84.1664509314822,84.4222222415166,84.677993551551,84.935950049601,85.1958996497692,85.4558492499373,85.7162982861991,85.9844654599226,86.2526326336461,86.5207998073696,86.7974214625114,87.0775865756321,87.3577516887528,87.645596237357,87.9413614070459,88.2371265767348,88.5417211832341,88.8571372337849,89.1725532843356,89.5029502860207,89.8435046520479,90.1840590180751,90.556061884977,90.929609112058,91.3270539983255,91.7445422826271,92.1848630544815,92.6611815720867,93.1769639045691,93.7324291114481,94.3822038146024,95.1216129190518,96.0147511747409,97.1753730302108,98.9678596575478,109.999999994514
"Hungary",20,36.8267484844152,42.942031183075,46.2103745593049,48.4824388318537,50.2966716464204,51.8226548493245,53.1548085870464,54.3426937227662,55.4249693015024,56.4318956062115,57.3776588188571,58.2724433045203,59.1235687295457,59.9365446030431,60.7158910694229,61.4655861908818,62.1842283679428,62.8770757319413,63.5505540429749,64.2072523401175,64.8440759809032,65.4647565363124,66.0743883262965,66.6699760691046,67.2504258624048,67.822315897913,68.3788282537014,68.9229574713399,69.4589194697041,69.9750439881261,70.4856662405877,70.9779864121202,71.4625718093115,71.9325323905761,72.3929986653131,72.8409241617357,73.2799005084475,73.706599848753,74.1270464797907,74.5337304926325,74.9385740446191,75.3267378257456,75.7149016068721,76.0898672892494,76.4611270486135,76.8269175643863,77.1828396168396,77.5387616692929,77.8831657067838,78.225176181423,78.5647183501003,78.8941640307302,79.2236097113602,79.5478971231457,79.866239834006,80.1845825448663,80.4969965478462,80.8060384896535,81.1150804314608,81.419035836658,81.721063962182,82.023092087706,82.3219697462827,82.6197711095229,82.917572472763,83.2146289397573,83.5114003212615,83.8081717027657,84.1066238390652,84.4058290666509,84.7050342942366,85.0083496346483,85.3135760633833,85.6188024921182,85.9311048081107,86.2459717233932,86.5608386386758,86.8873705708986,87.2155594082388,87.5460535329417,87.8915360827341,88.2370186325264,88.5941321887217,88.9616327314808,89.3313648712017,89.727015806117,90.1226667410322,90.5476450631949,90.9797482879446,91.4463012439559,91.9261382117339,92.4591776562142,93.0174764882811,93.6431766946657,94.3509532914993,95.162231989099,96.138926553694,97.3825693750382,99.3067175149675,109.1
"Ireland",20,37.2428307003798,46.0399846151703,50.7146732876022,53.9786547205415,56.5409160021547,58.651739972643,60.4559785373043,62.001306982945,63.3539447010981,64.5517896139271,65.643307809016,66.6444194080323,67.5669932360721,68.4212598232602,69.2161269934278,69.9595375626955,70.6593079334214,71.3228911203521,71.9374882141203,72.5265345715864,73.096530519203,73.6276041604324,74.147765015849,74.642836727333,75.1215724978255,75.5826501975563,76.0265229348312,76.4550527621134,76.8704341171502,77.268271967819,77.6613501879418,78.0305453766021,78.3997405652625,78.7495131357609,79.0920449407991,79.4321133537861,79.7502417597942,80.0683701658023,80.3806882503344,80.6774471901089,80.9742061298833,81.2667460327052,81.5458619695352,81.8249779063652,82.1038915887721,82.3692179322814,82.6345442757907,82.8998706193,83.1588104455756,83.4138792683863,83.668948091197,83.9233490266411,84.1713246298853,84.4193002331296,84.6672758363738,84.9133112075648,85.1571121973254,85.400913187086,85.6447141768466,85.8873313070878,86.1296012469718,86.3718711868558,86.61418150047,86.8571431349678,87.1001047694655,87.3430664039632,87.5869369334451,87.8324654823452,88.0779940312454,88.3235225801456,88.5722049436509,88.8223140684271,89.0724231932033,89.3232032148102,89.5807593061748,89.8383153975394,90.0958714889041,90.3604711276242,90.6298510939601,90.899231060296,91.173256079332,91.4608734078151,91.7484907362982,92.0395147728911,92.3542680969317,92.6690214209723,92.9941337471146,93.3478072772958,93.701480807477,94.094124329369,94.5018147916783,94.9470855894659,95.4279061716802,95.9714449582129,96.5612057682145,97.2701388580505,98.12324594548,99.2060764082148,100.89054875103,109.99999999979
"Iceland",20,36.681665790975,46.6621564566005,51.4930113641947,55.4316311921064,58.2553827344347,60.4378915823948,62.1551125784456,63.552691595764,64.7753368078776,65.8830814613244,66.8864547338451,67.8083486692257,68.6635031970761,69.4631736482067,70.2120787065124,70.918933139534,71.587514423452,72.2234883626758,72.8074441596533,73.3674453658387,73.9033969615836,74.4062005648902,74.9015938189533,75.3619196585553,75.8206485504149,76.2479287685989,76.6752089867829,77.0719781112722,77.466867928397,77.8410631232172,78.2047328685119,78.5630372283464,78.8981813332439,79.2333254381413,79.5561543950778,79.8667994174372,80.1774444397967,80.475938549822,80.7665153536301,81.0570921574382,81.3394702199453,81.6139138836378,81.8883575473302,82.1598397774762,82.4213418647393,82.6828439520025,82.9443460392657,83.1978720987563,83.4492417260074,83.7006113532586,83.9504603427317,84.1944764697661,84.4384925968005,84.6825087238349,84.9241144975275,85.1634820113984,85.4028495252693,85.6422170391402,85.8799336538168,86.1171249273125,86.3543162008081,86.5915074743037,86.8289195934283,87.06633991346,87.3037602334918,87.5416994788925,87.782111585499,88.0225236921056,88.2629357987122,88.5060744456074,88.7528291412825,88.9995838369576,89.2463385326327,89.50104140126,89.7579531025182,90.0148648037764,90.2757836241525,90.5470381216949,90.8182926192374,91.0895471167798,91.379364843466,91.669926581139,91.960488318812,92.273465934805,92.5899714888122,92.9071968926339,93.258878447585,93.6105600025361,93.984213502456,94.3835223601254,94.7960721927881,95.2592125229363,95.7448036563851,96.2929266591116,96.9119201732151,97.6148305223762,98.4676822896464,99.5930397700896,101.29304231744,110
"Israel",20,40.7547958441046,48.5677876601993,52.6490021787625,55.5757967613387,57.9168352918197,59.8826075506187,61.5860945286212,63.0809834513078,64.4043915750085,65.6000434955211,66.6953669155308,67.7051685756589,68.6364775011279,69.5013268647296,70.2971522648802,71.0357062999728,71.7279663950197,72.3834118327489,73.0023622770918,73.5827244417476,74.1445367144647,74.6760354329573,75.1852061259643,75.6781162295791,76.1439712682239,76.6009385998988,77.0315798253411,77.4549344966568,77.8574705246955,78.2491542907222,78.630142909675,78.99208247459,79.354022039505,79.6922178992206,80.0269586329828,80.357322185771,80.6683151754577,80.9793081651444,81.2845998587855,81.5759578492783,81.8673158397712,82.1555864051412,82.4316130975827,82.7076397900242,82.9836664824657,83.24913757609,83.5139447706403,83.7787519651905,84.0394894390652,84.296789684448,84.5540899298309,84.8111998604298,85.0642009585491,85.3172020566684,85.5702031547878,85.8223785251185,86.0736839834176,86.3249894417166,86.5762949000156,86.8278089645847,87.0793447559759,87.3308805473671,87.5829409538528,87.8360778776769,88.089214801501,88.3423517253251,88.5976992074607,88.853698568226,89.1096979289912,89.366889267154,89.6275333469472,89.8881774267404,90.1488215065335,90.415463537561,90.6835710413349,90.9516785451088,91.2249644298037,91.5046622881746,91.7843601465455,92.0679924054524,92.3648691223488,92.6617458392453,92.9634466414934,93.2847535217174,93.6060604019415,93.9407066402109,94.2956644506023,94.6506222609937,95.0445490175445,95.4447726456292,95.8816858196134,96.3418451477401,96.8537764078072,97.3928197900498,98.0348910640863,98.7609734754066,99.6300238229034,100.748661069214,102.454127073239,109.999999999936
"Italy",20,41.7977383664736,49.2524967382702,53.4879799241033,56.5073101545634,58.9110580739486,60.9132190775156,62.6066384494532,64.0738813703932,65.3554069990208,66.5170102251902,67.5816013507074,68.5647448412539,69.4763812515587,70.3234984811684,71.1131199309991,71.8529109406292,72.5503447414187,73.2123568249514,73.8323132896217,74.4171421162342,74.9820100291935,75.5092210227567,76.0180935687102,76.504412337374,76.9681988188727,77.4168268350792,77.844607654831,78.2580031772873,78.6577460595001,79.0382128587234,79.4172072239257,79.7676835243594,80.1181598247931,80.4559808392495,80.7801556707408,81.1043305022321,81.412717382061,81.7144942393503,82.0162710966397,82.3044731464991,82.5874625643713,82.8704519822434,83.1450186870935,83.4124742356629,83.6799297842324,83.9451861830609,84.2002291396829,84.4552720963049,84.7103150529269,84.9593305546097,85.2050769556382,85.4508233566667,85.6965697576952,85.9360621288904,86.1754659676582,86.414869806426,86.6534123059196,86.8890167328734,87.1246211598273,87.3602255867811,87.5951649938072,87.8291344252844,88.0631038567615,88.2970732882387,88.5313728548608,88.7659317241361,89.0004905934114,89.2350494626867,89.4720807313639,89.7100587912026,89.9480368510413,90.18601491088,90.430728057824,90.6758617125773,90.9209953673305,91.1693311691631,91.4263348620918,91.6833385550205,91.9403422479492,92.2109268727846,92.4856170184363,92.760307164088,93.0472801204531,93.3469631127799,93.6466461051066,93.9631384855788,94.2972472197911,94.6313559540034,95.0025804351195,95.3834023322039,95.7912321261441,96.2346830187275,96.7116282324216,97.2384607028516,97.8426391983072,98.5241721768748,99.3457193211803,100.426540440273,102.033233286942,110
"Japan",20,38.9785040374187,47.2191708560118,51.8921259353602,55.2428951900251,57.8792583386069,60.0580498447666,61.9018092836467,63.4877834499581,64.8916230238145,66.1557212967395,67.3188609372902,68.3996501987853,69.404574885563,70.3374076423338,71.2027503531343,72.0076329258911,72.7603243797631,73.4688309810072,74.1404688676393,74.7721617673058,75.3660726870873,75.9392045893991,76.4800425501738,76.9969273314539,77.4973926665629,77.9674031344317,78.4295593108082,78.8607302364325,79.2863292036095,79.6870411925344,80.0786840338073,80.4572277772326,80.8187510739726,81.1802743707125,81.5175302734717,81.8533856704259,82.183548885514,82.497981970339,82.8124150551639,83.1197005060803,83.4164159280428,83.7131313500052,84.0045037624126,84.2867867772477,84.5690697920828,84.8492743550307,85.1201322560281,85.3909901570255,85.6618480580229,85.9251453284484,86.1872030399899,86.4492607515313,86.7084605049026,86.9637902222094,87.2191199395162,87.474449656823,87.7252133723683,87.9754693708376,88.2257253693069,88.4749656278792,88.7218761350848,88.9687866422905,89.2156971494961,89.4619028234372,89.7077430812931,89.9535833391491,90.1994235970051,90.4471543626109,90.6948895711638,90.9426247797167,91.1923552573226,91.4455607896817,91.6987663220408,91.9519718543999,92.2129936907194,92.4758451759618,92.7386966612041,93.007195728217,93.284665651199,93.562135574181,93.8425624784663,94.1407485502975,94.4389346221287,94.7406378067941,95.0670764231856,95.3935150395771,95.7337375746311,96.0976873723226,96.461637170014,96.8694657672,97.2824644574547,97.7414318248296,98.2186855790088,98.7670852262066,99.357237476799,100.037706549221,100.867820721113,101.915410922071,103.531958811453,109.999999999974
"Korea, Rep.",20,37.3786195484383,45.0614110360448,49.6124142344117,52.9895521336079,55.7094440441554,58.0101703024754,60.0096962856202,61.7593486575268,63.3075086118594,64.6896152951331,65.9464699566268,67.070877266685,68.0918195345499,69.0189439673318,69.8637822648393,70.6394382760748,71.3590372415171,72.0181299759232,72.6351136727629,73.224538292322,73.7746284395305,74.2984243171224,74.8039706062495,75.2779605835144,75.7445507842832,76.1811108447747,76.6136208402354,77.0219862447066,77.4243262123562,77.8112916148032,78.1863412206261,78.5572926893887,78.9073059049562,79.2573191205237,79.5938356311159,79.9210640500759,80.248292469036,80.5585063000307,80.8655269708246,81.1725476416185,81.4637188210381,81.7533336512649,82.0429484814916,82.3208675712426,82.5959175078616,82.8709674444805,83.1398216002228,83.4032006718762,83.6665797435296,83.928978667943,84.1837409011603,84.4385031343777,84.693265367595,84.9448410606784,85.1941191134031,85.4433971661277,85.6926752188524,85.9394235224575,86.1860952416108,86.4327669607641,86.6793522541644,86.925755605451,87.1721589567375,87.4185623080241,87.6661143761462,87.9142335250062,88.1623526738662,88.410642521886,88.6628062130735,88.9149699042609,89.1671335954483,89.4228017313452,89.6823729146762,89.9419440980072,90.2015851671965,90.4731279590167,90.7446707508369,91.0162135426571,91.2998298286513,91.5888339238365,91.8778380190218,92.1805077074072,92.4931833582832,92.8058590091591,93.1401142367964,93.4836655767205,93.8303724950661,94.2137557971881,94.5971390993101,95.0182274222956,95.4531412807349,95.9324724321892,96.4344487854758,97.0128565254644,97.6428592153258,98.3605356278315,99.2317758031761,100.378996212298,102.077562946578,109.999999999926
"Lithuania",20,27.8868433855642,33.290515135332,37.1863262456714,40.2261401404961,42.7293493819461,44.841479296718,46.6887415461182,48.3533564114481,49.8809355175792,51.2850447461332,52.581457662693,53.7803938217158,54.9017768183368,55.9543614970258,56.9440520820063,57.8808092573279,58.7725569881887,59.6240932312444,60.4367220726674,61.214744489483,61.9634061881217,62.6864675789722,63.3872373581871,64.0672867476877,64.7229991546096,65.3643408537615,65.9929498329406,66.6043254620879,67.2032952019919,67.7937210920617,68.3702167524256,68.9373399313669,69.4982515091664,70.0440726623781,70.5845460538015,71.1150818480314,71.6353651099706,72.1501628900003,72.6500912332891,73.1467466708814,73.6278019738524,74.1047608439668,74.5677134458008,75.0253448752767,75.4694444496218,75.9085864654448,76.3332957667265,76.7553418196449,77.1605509911906,77.5657601627362,77.9536180864316,78.3398745195245,78.7158260698108,79.0844806344721,79.4509074979298,79.8041061646027,80.1573048312756,80.502949505935,80.843473514309,81.183997522683,81.5154655501264,81.846487018203,82.1760605971823,82.5008984536624,82.8257363101424,83.1492311012027,83.4711715251293,83.7931119490559,84.1152344682355,84.4374474947014,84.7596605211672,85.0848006764013,85.4103597388012,85.736629251867,86.0686276620426,86.4006260722182,86.7365211955275,87.0782742342753,87.420027273023,87.7721709832566,88.1274889976547,88.4870483305622,88.8605654905861,89.2340826506099,89.6273930652664,90.0249450913805,90.4401356664369,90.8692037901465,91.3173134995229,91.7875883543101,92.2874088712251,92.8115672637818,93.394468420714,94.0189440217695,94.7081953327118,95.5199881647532,96.4813896958994,97.7514326670001,99.6400245643248,109.1
"Luxembourg",20,39.3534111118906,47.5133024013487,51.3008939548598,53.9820137300707,56.2130464354754,58.2021302665325,59.9278707561821,61.4239532376216,62.7582617141726,64.0062049635036,65.1560792817248,66.20689964618,67.1728181545521,68.0699945806264,68.9125930913299,69.7104734924772,70.4704745441584,71.1916449451514,71.877347033816,72.5344952713484,73.166643968873,73.7604426528681,74.3291793257397,74.880967697344,75.3950129191472,75.9000647951199,76.3763715927659,76.8414076833542,77.2825535497684,77.7139898644897,78.1205088205576,78.5248323045185,78.8983296383733,79.2718269722281,79.6259049640088,79.9698370558144,80.3127695040245,80.6317320390827,80.9506945741409,81.2652065320618,81.5637897062405,81.8623728804192,82.1576076100919,82.4397889814342,82.7219703527767,83.0039604177254,83.2731392149686,83.5423180122118,83.811496809455,84.0740215351453,84.3332867917057,84.5925520482662,84.8504142716601,85.1026595229321,85.3549047742042,85.6071500254762,85.8565825829795,86.1043767070857,86.3521708311918,86.5999649552979,86.8454137796427,87.0908622722526,87.3363107648625,87.5815877371181,87.8265213105162,88.0714548839144,88.3163884573125,88.562375882068,88.8089095070997,89.0554431321314,89.3020133827999,89.5531148177634,89.8042162527269,90.0553176876904,90.3100817889671,90.5698254749102,90.8295691608534,91.0893128467966,91.3623416131526,91.6359404496373,91.909539286122,92.1967579882477,92.4907041961011,92.7846504039545,93.0959661738449,93.4185003646458,93.7410345554468,94.0957426025815,94.4576485658907,94.8372953021072,95.2529047223397,95.6805142699184,96.1689169235161,96.6890402082366,97.2759203730153,97.968687058925,98.790853585313,99.8458656839292,101.456514790745,109.999999999798
