"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101"
"Denmark",0.000304089259530778,0.000285420440051467,0.000283140809208372,0.000290628673628112,0.000304229843262124,0.000320782306031188,0.000336560011675121,0.000348104309191803,0.000354220575359981,0.000357148009791091,0.000361313071628564,0.000370839932005249,0.000388401834046542,0.000415656200860085,0.000453363539557973,0.000500797089910567,0.000555935930249113,0.000616647229259403,0.000681463358326757,0.000749658248843665,0.00082131825035017,0.000897058245431028,0.000977130223617197,0.00106152199108731,0.00115191675029924,0.00125283205029502,0.00136900724545972,0.0015014043280673,0.00164774398363361,0.00180842129201611,0.00199055823577191,0.00220406519527714,0.00245392894042369,0.0027379997870733,0.003051663877885,0.00339175751194495,0.00375523305785323,0.00413741642608688,0.00453478436226329,0.00494833973971836,0.00538100135830627,0.00583075941936277,0.00628834650637059,0.00674395945327139,0.00719693921328419,0.00765771857013663,0.00813965914109833,0.00865080300478641,0.00919519018638681,0.00977977134172045,0.0104152357144851,0.0111080633879373,0.0118545847940189,0.0126481636310315,0.0134953958765322,0.0144229240695488,0.0154627144057018,0.0166272695284173,0.0179000430585475,0.0192523093682141,0.0206698686800474,0.0221624587817448,0.0237501106895034,0.0254477850686998,0.0272623967404138,0.0291860241411977,0.0311718161607672,0.0331169162085956,0.0348823923152789,0.0363380921149792,0.0373978421125043,0.0380350458121343,0.0382885598223883,0.0382526578353394,0.0380304272101,0.0376595423708235,0.0370685561494502,0.0361144754994881,0.0346738432001273,0.0327070895230962,0.0302593791465802,0.0274303947957959,0.0243511847540296,0.0211706234760041,0.0180384414169284,0.0150813611997705,0.0123820979333459,0.00997601396219135,0.00786863115373834,0.00605757279882283,0.00454064109691218,0.00331004608282186,0.00234556531251638,0.00161457560753505,0.00107734643165469,0.000693201067554792,0.000425096503306464,0.000242001607558431,0.000119581394886294,4.01453661165178e-05,0
"Spain",0.000381704212084116,0.000310353984610993,0.000273699870940228,0.000257733857062753,0.0002546345651805,0.00025981050790709,0.000269845967093183,0.000281926553598106,0.000294277919221582,0.000306430883422778,0.000318753827238753,0.000331989388172417,0.000347303592205191,0.000366213408436062,0.000389979226575492,0.000419053800511447,0.000453147612618019,0.000491816612591718,0.000535165841235241,0.000584110525582991,0.00063988697274888,0.000703398394435753,0.000775290901219737,0.000856766862609731,0.00095028794789494,0.00105918741314474,0.00118590190366388,0.00133024550933088,0.00148973554133954,0.00166153526015895,0.00184346405880909,0.00203326334426643,0.00222830219688989,0.00242766027287814,0.00263474772643174,0.0028562926727777,0.00309744827927217,0.00335817199995266,0.00363402384608788,0.00391892883107971,0.00420752089122906,0.00449707842811792,0.00478852945771163,0.00508690546330824,0.00540284424236601,0.00575190166327357,0.00614623345072903,0.00658371567220564,0.00704753948378604,0.00751881406762869,0.00799034867737313,0.00847085747067873,0.00898002588415118,0.00954161762908115,0.0101794116281648,0.0109144694006373,0.0117617213116402,0.0127285489501465,0.0138153754982003,0.0150125340699436,0.0162957033452932,0.0176332879622399,0.0190106645255799,0.0204556030672182,0.0220384218452968,0.0238324642280022,0.0258581806314185,0.0280624919950944,0.030351948959436,0.0326364208075688,0.0348381099535102,0.0368735260190909,0.0386481049621824,0.0400865110656637,0.0411708694241032,0.0419237495815631,0.0423281388126325,0.0422760476939241,0.0416188677937486,0.0402658769097196,0.0382315168774298,0.0356100431625734,0.0325282771356116,0.0291249695645132,0.0255565041808513,0.0219885138020415,0.0185566737659819,0.0153391878037771,0.0123771707224669,0.00971203830345512,0.00739245526765529,0.00545311803948631,0.00389735385038711,0.0026975913357339,0.00180589609762191,0.00116511565688432,0.000717865178307892,0.000413094728283758,0.000209914724455436,7.92477559754361e-05,3.88049742984752e-06
"Estonia",0.00092028200967524,0.000821637554062182,0.000757270600191448,0.000719958395603349,0.000707497756541276,0.000721159937327671,0.000763241441379656,0.000834131307338711,0.000929777166483241,0.00104071956521053,0.00115362177046519,0.00125502099396002,0.00133549013811579,0.00139217298301526,0.00142902839969578,0.00145538952818589,0.00148344623492032,0.00152482553152474,0.00158683980838034,0.00166996597963813,0.00176828340293547,0.00187316777029425,0.00197841134334544,0.00208383608009732,0.00219534212574315,0.00232161898524614,0.00246984706258559,0.00264317458938693,0.00284126486662126,0.00306293233994466,0.00330864837775817,0.00358138208555501,0.00388586888261656,0.00422720010116801,0.00460914501274081,0.00503219686664935,0.00549210130276903,0.00598058575448252,0.00648916947917662,0.00701425065389933,0.00755973213731769,0.00813465287832315,0.00874695677168025,0.00939748280989387,0.0100779752374384,0.0107737323551997,0.0114681593434502,0.0121457933082239,0.0127929944206556,0.0133990760538651,0.0139612431150226,0.0144924362350636,0.0150252739210669,0.0156045210910657,0.0162684119990141,0.0170302302601037,0.0178745868143725,0.0187724747415492,0.0197036163758314,0.0206687168321892,0.0216838094913063,0.0227641382780605,0.023911320497747,0.0251108187841819,0.0263363480802424,0.0275548039355381,0.0287302931293228,0.0298299505693687,0.0308310593113105,0.0317231798399706,0.0324999117088204,0.0331437314393493,0.0336147952161203,0.0338522985966398,0.0337874092538354,0.0333595895247368,0.0325288460013695,0.0312817417363363,0.0296326307216981,0.0276217701562428,0.0253112804521769,0.0227800310982601,0.0201183888173259,0.0174225345740263,0.0147871498899126,0.0122964043141738,0.0100155992672195,0.00798680344626475,0.00622986336710495,0.00474697914386844,0.00352761207678516,0.00255183387119054,0.00179253430250032,0.00121785907064507,0.000794378350256027,0.000490229932821532,0.000277283277651216,0.000132090104733568,3.59796007804419e-05,0,0
"Finland",0.000761511280517514,0.000660176830964061,0.00061207407426534,0.000595833110642324,0.000596815901718913,0.000604828200709288,0.000614716601964547,0.000627513649719928,0.00064841386286761,0.000680687606356286,0.000720222650976474,0.000756471956894037,0.000779532992206783,0.000787475069539337,0.000788321632804584,0.000795353341063619,0.000819129534644791,0.000861899231745655,0.000918035340737602,0.000979480080636413,0.00104172897371326,0.00110589634703569,0.00117619546778091,0.00125676496171468,0.0013513936849085,0.00146421993762225,0.00159743103608816,0.00174747878222564,0.00190588691366791,0.00206580890977912,0.00222674547156714,0.00239105387554037,0.00255808446334771,0.00272709657163291,0.00290753921407157,0.00312199607415326,0.00339419270189354,0.00373280051872847,0.00412607929256748,0.00454944123778604,0.0049769799751982,0.00539001348424648,0.00578257117319798,0.00616458450734247,0.00655973340461089,0.00699557267856082,0.00749028540440687,0.00804440453374753,0.00864202409195338,0.00925953993464173,0.00987564779701465,0.0104758782291303,0.0110528144027403,0.0116129179082413,0.0121913165031603,0.0128529032762032,0.0136634091771175,0.014651481272195,0.0157970505271761,0.017051154167497,0.0183647126883562,0.0197084367905747,0.0210807790185955,0.0225061260376782,0.0240245535449523,0.0256729106422943,0.027461973740465,0.0293655212353095,0.0313325878721132,0.0333066472614857,0.0352214887216691,0.036974538660513,0.0384240860460052,0.0394476594600373,0.0400185503543929,0.0402038024795726,0.0400618561747013,0.039545808911297,0.038518572142584,0.0368549636376539,0.0345258256469173,0.0316113423424912,0.028268507396967,0.0246911996049193,0.0210761632069161,0.0175933944420629,0.0143640808016123,0.0114566849819692,0.00890337088986137,0.00672045259645607,0.00491497507629879,0.00347841358664817,0.00238118759540305,0.00157575333293905,0.00100561486938787,0.00061475633477063,0.000354213894008449,0.000184883216945873,7.74920552686271e-05,1.13696240891846e-05,0
"France",0.00061259001580286,0.000516900867268469,0.000471018778047358,0.000453518689971795,0.000451545520170242,0.000457871666690544,0.000468551522272284,0.00048163269195854,0.000496523152147128,0.000513368981312544,0.000532381919812735,0.000553626591389987,0.000577458756570213,0.000605097993699303,0.000638629785376926,0.000680167706172482,0.000730637077950854,0.000789200104575474,0.000854062699913362,0.000924123844317254,0.000999831607662034,0.00108232587843167,0.001172127251261,0.00126945990994633,0.00137612798298631,0.00149636577472541,0.00163493815008181,0.00179403651340104,0.00197188663361573,0.00216402817677927,0.00236569558252259,0.00257342623410869,0.00278593337909256,0.00300558503420614,0.0032398321139024,0.00349914932499257,0.00379048184678522,0.00411158402215579,0.00445227061159009,0.00480083098060101,0.00514845100949172,0.00548901620553977,0.00581868298684449,0.00613869703308559,0.00645788415478222,0.00678900165531131,0.00714045659081635,0.0075119891800766,0.00789858251133935,0.00829703495965022,0.00870844976831076,0.00913682537451687,0.00958817714962601,0.0100728828241962,0.0106088065098829,0.0112183725947763,0.0119172153515049,0.0127041972203601,0.0135645364492303,0.0144828633895389,0.0154523800820758,0.016475877679432,0.0175683835352911,0.0187661711539463,0.0201274143746872,0.0217073225974999,0.023520079648906,0.0255254348550231,0.0276553250026403,0.0298479911700514,0.0320491347792726,0.0341841301251089,0.0361463105457751,0.0378314628600849,0.0391870895125927,0.0402109305259604,0.0408872361575393,0.0411328481719837,0.0408189352331219,0.0398439066744842,0.0381845186129398,0.0358945912484608,0.0330784909540049,0.0298730992266234,0.0264393669597044,0.0229428955253591,0.0195213591099044,0.0162661906393068,0.0132365482657342,0.0104851237550914,0.00806514455823646,0.00601631207955898,0.00434973127715423,0.0030453370097896,0.00205991535181273,0.00133861689268972,0.000825230915810262,0.000469064611014571,0.000228430204171461,7.21259430170908e-05,0
"United Kingdom",0.000486521620032199,0.000413772225528649,0.000382404871902668,0.000375920405846432,0.000383865328422767,0.000399891975384428,0.000420178904130991,0.000442683471929398,0.000466971180358267,0.000493778726518982,0.000523849665983106,0.000556830556205654,0.000591510752285177,0.000627420947954853,0.000666099692909617,0.00071042904228327,0.000762571085946103,0.000822643890473041,0.000889224769882722,0.000960594422997763,0.00103532805410738,0.00111234099216862,0.00119126333297133,0.00127315653636935,0.00136057674508084,0.00145623735798698,0.00156108395810684,0.00167388208570242,0.00179316687192177,0.00191940197481167,0.00205469164247374,0.00220071734484142,0.00235824915961518,0.00252955428655856,0.00272056165342558,0.00293891885818769,0.00318906848013694,0.00346980988626945,0.00377685342848234,0.00410651353453664,0.00445615339894933,0.00482251518621698,0.00520237957787353,0.00559675293627356,0.00601393491135998,0.00646587326744396,0.00695950063409466,0.00749220052152575,0.00805658897511989,0.00864872578774283,0.00927134836501052,0.00993174940823303,0.0106403327746209,0.0114138267991148,0.0122789738881615,0.0132664623718687,0.0143923543504922,0.0156418352276726,0.0169735640334783,0.0183424960495793,0.0197202897196024,0.021099875803673,0.0224926677678091,0.0239318456999836,0.0254742837460534,0.027178194197436,0.0290569302861615,0.0310481959565091,0.0330321094570423,0.0348801284202502,0.0364886687169011,0.0377814515539212,0.0387071064276211,0.0392549863826456,0.0394670000816675,0.0394037543295054,0.0390743482425187,0.0383997937426322,0.0372542480405028,0.0355429566298806,0.0332498386761539,0.0304412674402657,0.0272518496882915,0.0238624890648498,0.0204644025000038,0.017216508588417,0.0142185987355524,0.0115147634737848,0.00911908502491133,0.00703984710823352,0.00528516561001183,0.00385415767980397,0.00272877219325334,0.0018743125073156,0.00124616649321832,0.000797550595366353,0.000485352113992184,0.000273257878573321,0.000132767913365388,4.32752478835086e-05,0
"Greece",0.000532806332367521,0.000472415882090045,0.000461006096463833,0.000471196560092091,0.000485410350165079,0.00049436504376277,0.000495016080441396,0.000489311363632415,0.000483451153559087,0.000485717592128814,0.000502039207220089,0.000531838658777245,0.000568030277772251,0.000601840556120499,0.000628731640272018,0.000650837217714398,0.000674481965973116,0.000705255413253071,0.000744709875355992,0.0007912027261463,0.000843694369853197,0.000904400227555205,0.000977531284569055,0.00106598585572014,0.00116995984827043,0.00128848867701623,0.00142157326560076,0.00157089165087383,0.00173899907716144,0.00192722486541367,0.00213254939261195,0.0023459827921713,0.00255660242899984,0.00276097614441244,0.00296971819638996,0.00320285474235491,0.00347696590034039,0.00379593674505616,0.00415146107006396,0.00452816183957732,0.00490769535951239,0.00527391049057868,0.00562087105170176,0.00595688215639213,0.00629771566838627,0.00665528868130495,0.00703594052492376,0.00745120272574449,0.00792467846372543,0.00847720875382926,0.0090982517381047,0.00973671630086861,0.0103328448391501,0.010870911092521,0.0114069794045532,0.0120436946381095,0.0128671041985047,0.0138944995561657,0.0150786904814258,0.0163654256329488,0.0177469488052683,0.0192597829673882,0.0209399117250811,0.022792874731526,0.0248046533704533,0.0269623940756065,0.0292500726337053,0.0316233150813207,0.0339865915179809,0.0361869299994638,0.0380356279092604,0.0393675809812832,0.0401189171200556,0.0403669969979941,0.0402839913369316,0.0400183694485424,0.0395862491431277,0.0388570270596004,0.0376415564139108,0.0358096432030888,0.0333585268450831,0.0304106737770898,0.0271630544983973,0.0238201500376999,0.0205427014184466,0.0174316121018523,0.0145400721668013,0.011894681950335,0.00951403963137421,0.00741869372442637,0.00562834629796443,0.00415102674223489,0.00297533499555783,0.00207142757379342,0.00139792758187983,0.000909819473595774,0.000564582074936447,0.00032573903244776,0.000164309478526557,5.92262274872109e-05,0
"Croatia",0.000727379064786342,0.000616512892116685,0.00055234267263494,0.000520137152399403,0.000509718774213994,0.000513257377713431,0.000524188489515118,0.000537337986016569,0.000549894495055929,0.000562285724865971,0.00057761785166594,0.000599273674747626,0.000628288397035913,0.000662968753005881,0.000701336865261852,0.00074389278074959,0.000793509523555179,0.000852444110657054,0.000919901579578277,0.000992804429308733,0.00106859621284996,0.00114734804895329,0.00123238828657172,0.00133023467046827,0.00144976291646966,0.00159971809523325,0.00178494636048599,0.00200374624512131,0.00224878681556668,0.00251130450087679,0.00278529324968411,0.00306877403572004,0.00336285444585643,0.0036713515180728,0.0040011960532994,0.00436078289507266,0.00475567295058952,0.00518610441367501,0.00565010309549153,0.00614874538822037,0.00668638114491182,0.00726454575991101,0.00787637506494179,0.00850804035052514,0.00914558233340203,0.00977969834006133,0.0104046721397023,0.0110160264280997,0.0116131738306646,0.0122056460817102,0.0128154278201388,0.0134723300719968,0.0142075275091288,0.0150504415402344,0.0160263613554385,0.0171491215075085,0.0184120158270908,0.0197888847712938,0.0212489461974364,0.0227708622755296,0.0243405238622052,0.0259384884859308,0.027538513222711,0.0291245281919737,0.0307055073596784,0.0323036196961875,0.0339196987887844,0.0355057353387502,0.0369645202836642,0.0381679751862279,0.0389766526604301,0.0392604694818799,0.0389343835581659,0.0380036074487871,0.0365767363058141,0.0348097392522011,0.032811475311493,0.0305968387710573,0.0281309356906626,0.0254098177939338,0.0224957181265724,0.0194929916564348,0.0165128638900843,0.0136605082298621,0.0110327992311867,0.00870684521917114,0.00672368021383096,0.00508404451236052,0.00376053160389396,0.00271477166515678,0.00190796072695799,0.00130306405957395,0.000863861128319741,0.000555134983704781,0.000344543410236062,0.000204694512027328,0.000114143339247829,5.70961808503773e-05,2.24088582935722e-05,2.5092623189201e-06,0
"Hungary",0.000500078155854753,0.00045913903414504,0.00043592841743627,0.000426182452051268,0.000427113588299147,0.000436288205663962,0.00045110234394226,0.00046894676520299,0.000487857360544168,0.000507268692448296,0.000528404853067933,0.000553960924416475,0.000587148734253054,0.000630621468841165,0.000685859645146382,0.000753245144925725,0.000832560414387309,0.000923421121598952,0.00102539913014922,0.00113811937344137,0.00126188697353012,0.00139902485382061,0.0015552568626928,0.00173985496556775,0.00196358874592615,0.00223488615018839,0.00255619664431397,0.00292291626366946,0.00332570824303531,0.00375478799941373,0.00420377776900815,0.00467164994553759,0.00516256566898005,0.00568372593269671,0.00624137994895448,0.00683620175596944,0.00746066606387891,0.00810059396407571,0.00874023702194407,0.0093677128702762,0.00997791716222528,0.0105725786564052,0.0111588794533909,0.0117473829709193,0.012348527374064,0.0129674478177791,0.0135995480485144,0.0142307138514935,0.0148435379851179,0.0154263126098321,0.0159795566435812,0.016517179739334,0.0170630949414426,0.0176457483784973,0.018292357562865,0.0190237209297155,0.0198506489571868,0.0207733212891397,0.0217834394208355,0.02286684318137,0.02400456746033,0.0251736627342842,0.026350979626622,0.0275196581022144,0.0286724206468972,0.0298053204839806,0.0309027147883421,0.0319226596201108,0.0327934752936128,0.0334255232360733,0.0337333365569026,0.0336586063542674,0.0331851455459951,0.0323399797942125,0.0311789198718665,0.0297616049859876,0.0281284389887979,0.0262932493435293,0.0242563595036838,0.0220288771121403,0.0196519464655348,0.0171995414175232,0.0147646481351139,0.0124377851260422,0.0102890716357739,0.00836079642594099,0.00667034814015,0.0052182875584654,0.00399589933610967,0.00298943407122985,0.0021813343445482,0.00155021412475835,0.00107126267715762,0.000717799797071308,0.000463615285228191,0.000285114874784095,0.000162525251421005,8.01205180532675e-05,2.58835112731531e-05,0,0
"Ireland",0.000702834370818908,0.000589385685760139,0.000535145907696617,0.000515848495680622,0.000515593849770377,0.000522686218094305,0.000527824685772906,0.000525007542468761,0.000514168893285172,0.000502231832964703,0.000499646361984766,0.000514092625671384,0.000545927067966183,0.000587711928222132,0.000627613629732896,0.000656148627246741,0.000673262985060032,0.000689018127807363,0.000715379242160792,0.000757130658969725,0.000811039204876346,0.000871400340666896,0.000934508206108308,0.00100061457185411,0.00107515879892496,0.0011668348090631,0.00128097533239752,0.00141438423302797,0.00155814330820575,0.00170547400757002,0.00185683532706823,0.00201940520737061,0.00220210610382978,0.00240781931590909,0.00262858730795134,0.00285114439336417,0.00306988633919842,0.00329427143981623,0.00354271136944181,0.00382853521679313,0.00414947185558277,0.00448835327451158,0.00482732809252658,0.00516889406767483,0.00554419569415845,0.00599324459089017,0.00653162280089844,0.00713814086959931,0.0077761779083165,0.00842477041219498,0.00909045440552749,0.0097955192326291,0.0105587567097539,0.011388333444543,0.0122936851707926,0.0132969349048218,0.0144168251290371,0.0156367471076091,0.0169048971708812,0.0181830715833311,0.0194933996368942,0.0209047882136041,0.0224718487646767,0.0241993482599128,0.0260723892491717,0.0280994976396374,0.0302892408828181,0.0325784553753105,0.0348163129683095,0.0368384991042176,0.0385403710655246,0.0398698390872266,0.0407832563719274,0.0412508650630929,0.0413016794646224,0.0410158437992744,0.0404410787850383,0.0395240165224581,0.0381289711977419,0.03611559966638,0.033421239805297,0.0301205831793027,0.0264287435112018,0.0226280823137383,0.0189674748229671,0.0156047034966203,0.0126067035977031,0.00998095771008141,0.00771397867598953,0.00579672227724866,0.00422475415417778,0.00298407185944233,0.0020428170846511,0.00135504175028985,0.000869610236908798,0.000537616269476203,0.000316778156113684,0.000173387220715237,8.25378338929048e-05,2.75052270138673e-05,0
"Iceland",0.00101982667515232,0.000779105743706651,0.000618720598973338,0.000507586975139343,0.000433422713760943,0.000393524950719654,0.000386228014775993,0.000406311508660887,0.000444815271971397,0.000491747549329471,0.000540997455461799,0.000594586889501452,0.000657629365090412,0.000723800815536672,0.000770667299388951,0.000777997125235163,0.000749935430359627,0.000714441930025404,0.000702627414728854,0.000729434162838298,0.000786938398926623,0.000850369935244322,0.000894546773125525,0.000911991124306563,0.000918198899062871,0.000940263202287635,0.00100338809700177,0.00112573940788928,0.00131107351107219,0.00153587793857631,0.00175562750043151,0.00193841551117891,0.00208646130054876,0.00221535142946126,0.00232257649236837,0.00239170932932106,0.00242649841897458,0.00247113355491574,0.00259248394529147,0.00283819111945461,0.00320060638716242,0.00361451999701288,0.00400298831201633,0.00434841249814884,0.00472399259811436,0.0052371738558743,0.00592806545753378,0.00672876440586426,0.00752471788972639,0.00824761595078418,0.00891772747574644,0.0096177066488634,0.0104185835433553,0.0113091505606749,0.0122095866303519,0.0130817306523232,0.0140126508775651,0.0151493099318184,0.0165432296669095,0.0180907601073243,0.019645332595252,0.0211702135194531,0.0227654454446582,0.0245681736661928,0.0266479332681012,0.0289649390227676,0.0313813979874403,0.0337241651003213,0.0358778087533027,0.0378157093589841,0.0395248553485097,0.0409332307070394,0.0419494842467656,0.0425428462874013,0.0427247050987076,0.0424605861115068,0.0416646244970417,0.0402982295260219,0.0384242225930239,0.0361357175530708,0.033469865284841,0.0304301795802869,0.0270784352912976,0.0235708771711673,0.020097786049443,0.0168003536026412,0.0137494928702337,0.0109860766734178,0.00855481727001849,0.00649347259860121,0.00480736168637959,0.00346817945141374,0.00243285083238825,0.00165669717997745,0.00109412387504392,0.000698211690810474,0.000425423961777799,0.000240786720142756,0.000119099197925342,4.31925421145567e-05,1.95502622248041e-06
"Israel",0.00039579949660565,0.000353351344986975,0.000341490268783409,0.000343358190408157,0.000350117386078533,0.000358269772580394,0.000366935100687435,0.000376237676918562,0.000386790267702492,0.000399340238178682,0.000413997202489525,0.000429814947713931,0.000445753864961053,0.000462247259747226,0.000481233254193971,0.000504199148539021,0.000530719630254792,0.000559596128763988,0.000590948261913869,0.000626210297711564,0.000666259296400804,0.000710560627013099,0.000758561600871107,0.000811776755758572,0.000874413026778599,0.000951711053736319,0.00104744543109591,0.00116318227426916,0.00129950785673527,0.00145636668158394,0.00163139337958528,0.0018194386080604,0.00201571296907627,0.00221952151882318,0.00243404512227192,0.00266258266859572,0.00290578121889792,0.00316250685661918,0.0034324865187401,0.00371698657176233,0.00401643694833181,0.00432863484054001,0.00465178542854356,0.00499011152854215,0.0053540965646797,0.00575324749788208,0.00619072717780922,0.00666742858152736,0.00718752856698775,0.00775362557169789,0.00835717543503845,0.00898201958113314,0.00962448187561369,0.0103116242031002,0.0110963802182276,0.012025952323244,0.0131051882463051,0.0142900398837116,0.0155244828052537,0.0167882817832445,0.0181075175339113,0.0195219240886817,0.0210534259666918,0.022713378821502,0.0245283344631125,0.0265332660798012,0.0287245778773677,0.0310231551672884,0.0332869761322853,0.035357099721512,0.0370996609746925,0.0384269878913566,0.0393032139210984,0.0397478263655567,0.039836597050356,0.0396749503496604,0.0393336735123348,0.0387915215671073,0.0379414700890689,0.0366554722511466,0.0348502593854501,0.0325177720623536,0.0297280160952285,0.0266167083044036,0.0233553538042574,0.0201078529102979,0.0169949122081472,0.0140869465121627,0.0114241124442458,0.00903979671375574,0.00696617419807208,0.00522367925652981,0.00381072551712966,0.00270325931700375,0.00186171999338232,0.00123969142288184,0.000791128896472622,0.000475181528600984,0.00025891692463874,0.000118906985383675,4.19354343638146e-05
"Italy",0.000443724183791436,0.000354969184255212,0.000317108704302335,0.000307027400257914,0.000310121023209062,0.000318055935937036,0.00032646122593302,0.000333551288356368,0.000339689158773565,0.000346759477709109,0.000356602803802114,0.000369507355902083,0.000384351066765349,0.000400347670991835,0.000418515819462793,0.00044118890882457,0.000469977197503291,0.000504359669473736,0.000542448063374199,0.000583055350403728,0.000626870466262506,0.000675783995346292,0.00073159217008295,0.000795710362847945,0.000869626771981337,0.000954431991314088,0.00104948828229648,0.00115273504512853,0.00126351389196848,0.00138459720669857,0.0015200570416941,0.00167080316594129,0.00183322866574948,0.00200323784185422,0.00218126670622938,0.00237239007017584,0.00258200780899673,0.00281265543429602,0.00306386849420785,0.00333237148235138,0.00361204677437071,0.00389658387731204,0.00418576506579058,0.00449112168861731,0.00483391774422829,0.00523325896286885,0.00569346388687992,0.00620417597753082,0.00675311590998061,0.00733534233143767,0.00794872740395438,0.00858546025075901,0.00923530945038623,0.00990092205919342,0.0106072037955947,0.0113889111750517,0.0122668450155182,0.0132412047971189,0.0143094417384759,0.0154825624646881,0.0167777673161087,0.0181992126039567,0.0197362634088387,0.0213890257815189,0.0231913376320681,0.0251884800330275,0.0273785246066091,0.0296866748812097,0.0320084292945068,0.034265705109462,0.0364083156733122,0.0383704657240977,0.0400476967097762,0.0413370149942211,0.0422038342375047,0.0426842141688152,0.0427970381201263,0.0424694029306575,0.0415719579139317,0.0400161863991541,0.0378037070509739,0.0350056030629633,0.0317315842719574,0.0281291674894465,0.0243888209800327,0.0207120015337939,0.0172507306867142,0.0140784578991554,0.0112202088267741,0.00869792636034887,0.00654102984999971,0.00476719579980309,0.00336644573204651,0.0023024103651151,0.00152294529098267,0.000970693595445851,0.000590852530731185,0.00033623937994806,0.000169864463630572,6.57721124622958e-05,8.65925513445775e-06
"Japan",0.000574568891362111,0.000490128020598449,0.000448616972964022,0.000428960842285011,0.000420079793753234,0.00041723918422035,0.000418884064829428,0.000424662434352104,0.000434491221569292,0.000448035340035694,0.000464304781207722,0.0004816993965605,0.000498780110524121,0.000515480985955813,0.000533856897920571,0.000557183770981655,0.000587599378996246,0.000624708569534245,0.000666871428639299,0.000713339342170129,0.000764469772735121,0.000820449684131396,0.000881082221088118,0.000947193522805328,0.00102149987048426,0.00110724758091408,0.00120588039592709,0.00131653391493857,0.00143784211310101,0.00156917352610102,0.00170931350087887,0.00185491310486118,0.00200218089801795,0.00215144258576338,0.0023098906470699,0.00248787534328822,0.00269039885145987,0.00291256553578572,0.00314479258920311,0.00338208647116944,0.00362729866889042,0.00388664909236568,0.00416496396829298,0.00446701176821076,0.00480200224565604,0.00518220653137638,0.00561338238617853,0.006087173077125,0.00658524087628715,0.00709092737048917,0.00759690144244561,0.00810450599548283,0.00862038507507427,0.00915799869970806,0.0097428227315467,0.0104084701740335,0.01117846031785,0.0120527012168966,0.0130178927243417,0.0140686374098042,0.0152113489056858,0.0164496053500275,0.0177779304067485,0.019201722373815,0.0207610854311344,0.0225143288602237,0.0244782663818665,0.0265886698475679,0.0287327995580052,0.0308166380314434,0.0327899001009325,0.0346147527065431,0.0362361272576011,0.0376033285099942,0.0387157383182929,0.0396143527144207,0.0403038115746718,0.0406971965490741,0.040656444121601,0.0400749146417554,0.0389123010547629,0.0371762931624621,0.0349035913347722,0.0321686225925182,0.0290986386803074,0.0258539952457509,0.0225723084494608,0.0193341193677466,0.016189168793148,0.0132023212988396,0.0104608883007795,0.00804545719202536,0.00600322039215759,0.00434257110758655,0.00304101520437097,0.00205540966384221,0.00133178611862022,0.000815051522093523,0.000457368178469946,0.000224295254301761,9.81113422731724e-05
"Korea, Rep.",0.000483336448429715,0.000414512261279246,0.000393041493264627,0.000394580444491231,0.000406229016012144,0.000422698055111639,0.000442538247384342,0.000465538208297968,0.000491523107125389,0.000520147600097376,0.0005508926188349,0.000582779207250212,0.000614393811583596,0.000645042664810749,0.000676077374236615,0.000710296185951344,0.000749794234154098,0.000795297364931699,0.000847684163669705,0.000908571801434863,0.000978459000217085,0.0010553122614526,0.00113617072536583,0.00122026610034071,0.00131053444920449,0.00141230872747924,0.00153027881375818,0.00166574874144188,0.0018157887142718,0.00197466808862592,0.00213666306343839,0.00229847452429353,0.00246016986195974,0.00262527081594839,0.00279999166088433,0.00298983807122618,0.00319505282726475,0.00341098379980524,0.00363413470122759,0.00386557287739938,0.0041069827636315,0.00435633976228293,0.00461182866057222,0.00488135185924473,0.00518419150902995,0.00553675782877461,0.00593553353193264,0.00636009190262624,0.00679696472953696,0.00725774779234097,0.00777198674265027,0.00836710312034742,0.00905962727095528,0.00986319381324482,0.0107973970038433,0.0118803166832819,0.0131092166236841,0.0144560045916386,0.0158887389565069,0.0173926807431793,0.0189649964511701,0.0205961682337416,0.0222679981526127,0.0239737077267993,0.0257354974432409,0.0275907817728604,0.0295499178077861,0.03156946804373,0.0335727256342529,0.0354845114704261,0.0372295572759626,0.0387066204713646,0.0397979512126913,0.0404337409936453,0.0406456793332968,0.0405220478732194,0.040084386946069,0.0392291728524119,0.0378209824974501,0.0358322338738448,0.0333709377531196,0.0305931091561028,0.0276223529184109,0.0245447599665288,0.0214413580012307,0.0184011562308712,0.0155035986840479,0.0128008466290043,0.0103259408078406,0.00811217390501454,0.00619476822015621,0.00459556100178756,0.00331171062859736,0.0023175314746445,0.00157313427658332,0.00103272166815821,0.000650876407195264,0.000387227374102536,0.000209469495557379,9.50051885735155e-05,3.13509159326174e-05
